p,k,m,logp,k_over_logp,ord2,ord3,sg,sg_over_pm1,Ckm,linf,linf_ratio,collision,coll_ratio,l2,c_linf,c_l2
401,12,4,5.9940,2.002,200,400,400,1.0000,495,1.010101e-02,4.0505,4.109785e-03,1.6480,1.616019e-03,0.7666,0.0724
401,12,5,5.9940,2.002,200,400,400,1.0000,792,8.838384e-03,3.5442,3.625268e-03,1.4537,1.131502e-03,0.7889,0.1318
401,12,6,5.9940,2.002,200,400,400,1.0000,924,9.740260e-03,3.9058,3.666067e-03,1.4701,1.172301e-03,0.7727,0.1259
401,12,7,5.9940,2.002,200,400,400,1.0000,792,1.010101e-02,4.0505,3.794256e-03,1.5215,1.300490e-03,0.7666,0.1086
401,12,8,5.9940,2.002,200,400,400,1.0000,495,1.010101e-02,4.0505,4.191409e-03,1.6808,1.697643e-03,0.7666,0.0642
401,16,5,5.9940,2.669,200,400,400,1.0000,4368,4.807692e-03,1.9279,2.644629e-03,1.0605,1.508635e-04,0.8905,0.4680
401,16,6,5.9940,2.669,200,400,400,1.0000,8008,3.871129e-03,1.5523,2.578310e-03,1.0339,8.454397e-05,0.9266,0.5646
401,16,8,5.9940,2.669,200,400,400,1.0000,12870,3.885004e-03,1.5579,2.567423e-03,1.0295,7.365749e-05,0.9260,0.5876
401,16,10,5.9940,2.669,200,400,400,1.0000,8008,4.495504e-03,1.8027,2.600858e-03,1.0429,1.070926e-04,0.9017,0.5252
401,16,11,5.9940,2.669,200,400,400,1.0000,4368,4.349817e-03,1.7443,2.659514e-03,1.0665,1.657487e-04,0.9072,0.4523
401,20,6,5.9940,3.337,200,400,400,1.0000,38760,3.070175e-03,1.2311,2.510386e-03,1.0067,1.662089e-05,0.9653,0.8360
401,20,8,5.9940,3.337,200,400,400,1.0000,125970,2.810193e-03,1.1269,2.498973e-03,1.0021,5.207832e-06,0.9801,1.0296
401,20,10,5.9940,3.337,200,400,400,1.0000,184756,2.803698e-03,1.1243,2.498543e-03,1.0019,4.777459e-06,0.9805,1.0440
401,20,12,5.9940,3.337,200,400,400,1.0000,125970,2.937207e-03,1.1778,2.500157e-03,1.0026,6.390935e-06,0.9727,0.9954
401,20,14,5.9940,3.337,200,400,400,1.0000,38760,3.070175e-03,1.2311,2.511858e-03,1.0073,1.809194e-05,0.9653,0.8218
401,24,7,5.9940,4.004,200,400,400,1.0000,346104,2.710168e-03,1.0868,2.495540e-03,1.0007,1.774509e-06,0.9861,1.2092
401,24,10,5.9940,4.004,200,400,400,1.0000,1961256,2.559584e-03,1.0264,2.494069e-03,1.0001,3.034973e-07,0.9957,1.5038
401,24,12,5.9940,4.004,200,400,400,1.0000,2704156,2.572707e-03,1.0317,2.494024e-03,1.0001,2.583940e-07,0.9948,1.5307
401,24,14,5.9940,4.004,200,400,400,1.0000,1961256,2.568252e-03,1.0299,2.494077e-03,1.0001,3.116782e-07,0.9951,1.4994
401,24,17,5.9940,4.004,200,400,400,1.0000,346104,2.684164e-03,1.0763,2.495399e-03,1.0007,1.632925e-06,0.9877,1.2231
401,30,9,5.9940,5.005,200,400,400,1.0000,14307150,2.532790e-03,1.0156,2.493805e-03,1.0000,3.961387e-08,0.9974,1.8435
401,30,12,5.9940,5.005,200,400,400,1.0000,86493225,2.508624e-03,1.0060,2.493773e-03,1.0000,7.348243e-09,0.9990,2.1246
401,30,15,5.9940,5.005,200,400,400,1.0000,155117520,2.502071e-03,1.0033,2.493768e-03,1.0000,2.816319e-09,0.9994,2.2846
401,30,18,5.9940,5.005,200,400,400,1.0000,86493225,2.503618e-03,1.0040,2.493770e-03,1.0000,4.017456e-09,0.9993,2.2253
401,30,21,5.9940,5.005,200,400,400,1.0000,14307150,2.525660e-03,1.0128,2.493794e-03,1.0000,2.856413e-08,0.9979,1.8981
401,40,12,5.9940,6.673,200,400,400,1.0000,5586853480,2.494924e-03,1.0005,2.493766e-03,1.0000,7.574263e-11,0.9999,2.8879
401,40,16,5.9940,6.673,200,400,400,1.0000,62852101650,2.494109e-03,1.0001,2.493766e-03,1.0000,6.757732e-12,1.0000,3.2910
401,40,20,5.9940,6.673,200,400,400,1.0000,137846528820,2.493963e-03,1.0001,2.493766e-03,1.0000,1.653415e-12,1.0000,3.5259
401,40,24,5.9940,6.673,200,400,400,1.0000,62852101650,2.493911e-03,1.0001,2.493766e-03,1.0000,1.526017e-12,1.0000,3.5393
401,40,28,5.9940,6.673,200,400,400,1.0000,5586853480,2.494556e-03,1.0003,2.493766e-03,1.0000,3.593265e-11,0.9999,3.0123
401,50,15,5.9940,8.342,200,400,400,1.0000,2250829575120,2.493811e-03,1.0000,2.493766e-03,1.0000,1.090495e-13,1.0000,3.9795
401,50,20,5.9940,8.342,200,400,400,1.0000,47129212243960,2.493775e-03,1.0000,2.493766e-03,1.0000,4.941360e-15,1.0000,4.4957
401,50,25,5.9940,8.342,200,400,400,1.0000,126410606437752,2.493770e-03,1.0000,2.493766e-03,1.0000,5.789640e-16,1.0000,4.8534
401,50,30,5.9940,8.342,200,400,400,1.0000,47129212243960,2.493770e-03,1.0000,2.493766e-03,1.0000,6.197300e-16,1.0000,4.8421
401,50,35,5.9940,8.342,200,400,400,1.0000,2250829575120,2.493793e-03,1.0000,2.493766e-03,1.0000,4.112943e-14,1.0000,4.1422
409,12,4,6.0137,1.995,204,204,204,0.5000,495,8.080808e-03,3.3051,4.011836e-03,1.6408,1.566848e-03,0.8012,0.0740
409,12,5,6.0137,1.995,204,204,204,0.5000,792,8.838384e-03,3.6149,3.309611e-03,1.3536,8.646235e-04,0.7863,0.1729
409,12,6,6.0137,1.995,204,204,204,0.5000,924,6.493506e-03,2.6558,3.106201e-03,1.2704,6.612134e-04,0.8376,0.2175
409,12,7,6.0137,1.995,204,204,204,0.5000,792,6.313131e-03,2.5821,3.178885e-03,1.3002,7.338970e-04,0.8423,0.2001
409,12,8,6.0137,1.995,204,204,204,0.5000,495,8.080808e-03,3.3051,3.913886e-03,1.6008,1.468899e-03,0.8012,0.0847
409,16,5,6.0137,2.661,204,204,204,0.5000,4368,4.578755e-03,1.8727,2.595466e-03,1.0615,1.504784e-04,0.8957,0.4636
409,16,6,6.0137,2.661,204,204,204,0.5000,8008,4.245754e-03,1.7365,2.531060e-03,1.0352,8.607257e-05,0.9082,0.5565
409,16,8,6.0137,2.661,204,204,204,0.5000,12870,3.496503e-03,1.4301,2.485219e-03,1.0165,4.023140e-05,0.9405,0.6830
409,16,10,6.0137,2.661,204,204,204,0.5000,8008,3.871129e-03,1.5833,2.503179e-03,1.0238,5.819086e-05,0.9236,0.6216
409,16,11,6.0137,2.661,204,204,204,0.5000,4368,4.349817e-03,1.7791,2.579323e-03,1.0549,1.343354e-04,0.9042,0.4825
409,20,6,6.0137,3.326,204,204,204,0.5000,38760,3.173375e-03,1.2979,2.462096e-03,1.0070,1.710863e-05,0.9566,0.8251
409,20,8,6.0137,3.326,204,204,204,0.5000,125970,2.770501e-03,1.1331,2.449639e-03,1.0019,4.651496e-06,0.9792,1.0417
409,20,10,6.0137,3.326,204,204,204,0.5000,184756,2.690034e-03,1.1002,2.447458e-03,1.0010,2.470364e-06,0.9841,1.1469
409,20,12,6.0137,3.326,204,204,204,0.5000,125970,2.667302e-03,1.0909,2.447195e-03,1.0009,2.207021e-06,0.9855,1.1657
409,20,14,6.0137,3.326,204,204,204,0.5000,38760,2.992776e-03,1.2240,2.458734e-03,1.0056,1.374587e-05,0.9664,0.8615
409,24,7,6.0137,3.991,204,204,204,0.5000,346104,2.692832e-03,1.1014,2.446655e-03,1.0007,1.667214e-06,0.9839,1.2123
409,24,10,6.0137,3.991,204,204,204,0.5000,1961256,2.506557e-03,1.0252,2.445219e-03,1.0001,2.314583e-07,0.9959,1.5407
409,24,12,6.0137,3.991,204,204,204,0.5000,2704156,2.495418e-03,1.0206,2.445111e-03,1.0001,1.235586e-07,0.9966,1.6450
409,24,14,6.0137,3.991,204,204,204,0.5000,1961256,2.499929e-03,1.0225,2.445118e-03,1.0001,1.302714e-07,0.9963,1.6362
409,24,17,6.0137,3.991,204,204,204,0.5000,346104,2.603264e-03,1.0647,2.446564e-03,1.0006,1.576520e-06,0.9896,1.2216
409,30,9,6.0137,4.989,204,204,204,0.5000,14307150,2.468766e-03,1.0097,2.445018e-03,1.0000,2.974134e-08,0.9984,1.8819
409,30,12,6.0137,4.989,204,204,204,0.5000,86493225,2.454689e-03,1.0040,2.444993e-03,1.0000,5.375227e-09,0.9993,2.1663
409,30,15,6.0137,4.989,204,204,204,0.5000,155117520,2.450007e-03,1.0021,2.444989e-03,1.0000,1.150060e-09,0.9997,2.4228
409,30,18,6.0137,4.989,204,204,204,0.5000,86493225,2.451406e-03,1.0026,2.444990e-03,1.0000,2.042045e-09,0.9996,2.3273
409,30,21,6.0137,4.989,204,204,204,0.5000,14307150,2.461077e-03,1.0066,2.445005e-03,1.0000,1.734952e-08,0.9989,1.9715
409,40,12,6.0137,6.651,204,204,204,0.5000,5586853480,2.446170e-03,1.0005,2.444988e-03,1.0000,6.025607e-11,0.9999,2.9131
409,40,16,6.0137,6.651,204,204,204,0.5000,62852101650,2.445315e-03,1.0001,2.444988e-03,1.0000,6.484260e-12,1.0000,3.2838
409,40,20,6.0137,6.651,204,204,204,0.5000,137846528820,2.445116e-03,1.0001,2.444988e-03,1.0000,1.113562e-12,1.0000,3.5768
409,40,24,6.0137,6.651,204,204,204,0.5000,62852101650,2.445132e-03,1.0001,2.444988e-03,1.0000,9.588753e-13,1.0000,3.6017
409,40,28,6.0137,6.651,204,204,204,0.5000,5586853480,2.445556e-03,1.0002,2.444988e-03,1.0000,1.697051e-11,1.0000,3.1238
409,50,15,6.0137,8.314,204,204,204,0.5000,2250829575120,2.445044e-03,1.0000,2.444988e-03,1.0000,1.150703e-13,1.0000,3.9542
409,50,20,6.0137,8.314,204,204,204,0.5000,47129212243960,2.445002e-03,1.0000,2.444988e-03,1.0000,5.546345e-15,1.0000,4.4585
409,50,25,6.0137,8.314,204,204,204,0.5000,126410606437752,2.444991e-03,1.0000,2.444988e-03,1.0000,5.798313e-16,1.0000,4.8340
409,50,30,6.0137,8.314,204,204,204,0.5000,47129212243960,2.444992e-03,1.0000,2.444988e-03,1.0000,9.306791e-16,1.0000,4.7553
409,50,35,6.0137,8.314,204,204,204,0.5000,2250829575120,2.445013e-03,1.0000,2.444988e-03,1.0000,2.918499e-14,1.0000,4.1823
419,12,4,6.0379,1.987,418,209,418,1.0000,495,1.010101e-02,4.2323,3.954699e-03,1.6570,1.568064e-03,0.7610,0.0696
419,12,5,6.0379,1.987,418,209,418,1.0000,792,6.313131e-03,2.6452,3.440338e-03,1.4415,1.053703e-03,0.8389,0.1354
419,12,6,6.0379,1.987,418,209,418,1.0000,924,6.493506e-03,2.7208,3.272521e-03,1.3712,8.858863e-04,0.8342,0.1641
419,12,7,6.0379,1.987,418,209,418,1.0000,792,7.575758e-03,3.1742,3.456280e-03,1.4482,1.069645e-03,0.8087,0.1329
419,12,8,6.0379,1.987,418,209,418,1.0000,495,1.010101e-02,4.2323,4.052648e-03,1.6981,1.666013e-03,0.7610,0.0595
419,16,5,6.0379,2.650,418,209,418,1.0000,4368,3.891941e-03,1.6307,2.536764e-03,1.0629,1.501294e-04,0.9190,0.4581
419,16,6,6.0379,2.650,418,209,418,1.0000,8008,3.746254e-03,1.5697,2.464849e-03,1.0328,7.821424e-05,0.9253,0.5661
419,16,8,6.0379,2.650,418,209,418,1.0000,12870,3.496503e-03,1.4650,2.445204e-03,1.0245,5.856909e-05,0.9368,0.6140
419,16,10,6.0379,2.650,418,209,418,1.0000,8008,3.871129e-03,1.6220,2.489518e-03,1.0431,1.028836e-04,0.9199,0.5207
419,16,11,6.0379,2.650,418,209,418,1.0000,4368,4.807692e-03,2.0144,2.562551e-03,1.0737,1.759163e-04,0.8840,0.4319
419,20,6,6.0379,3.312,418,209,418,1.0000,38760,2.915377e-03,1.2215,2.399907e-03,1.0056,1.327181e-05,0.9669,0.8599
419,20,8,6.0379,3.312,418,209,418,1.0000,125970,2.730809e-03,1.1442,2.391107e-03,1.0019,4.472274e-06,0.9777,1.0401
419,20,10,6.0379,3.312,418,209,418,1.0000,184756,2.646734e-03,1.1090,2.389968e-03,1.0014,3.332898e-06,0.9829,1.0888
419,20,12,6.0379,3.312,418,209,418,1.0000,125970,2.905454e-03,1.2174,2.393072e-03,1.0027,6.437180e-06,0.9674,0.9797
419,20,14,6.0379,3.312,418,209,418,1.0000,38760,3.173375e-03,1.3296,2.406610e-03,1.0084,1.997469e-05,0.9528,0.7922
419,24,7,6.0379,3.975,418,209,418,1.0000,346104,2.577260e-03,1.0799,2.387877e-03,1.0005,1.242193e-06,0.9873,1.2522
419,24,10,6.0379,3.975,418,209,418,1.0000,1961256,2.449961e-03,1.0265,2.386849e-03,1.0001,2.141981e-07,0.9957,1.5433
419,24,12,6.0379,3.975,418,209,418,1.0000,2704156,2.472860e-03,1.0361,2.386870e-03,1.0001,2.353840e-07,0.9941,1.5277
419,24,14,6.0379,3.975,418,209,418,1.0000,1961256,2.481573e-03,1.0398,2.387103e-03,1.0002,4.686501e-07,0.9935,1.4137
419,24,17,6.0379,3.975,418,209,418,1.0000,346104,2.629268e-03,1.1017,2.388609e-03,1.0008,1.974136e-06,0.9840,1.1755
419,30,9,6.0379,4.969,418,209,418,1.0000,14307150,2.409495e-03,1.0096,2.386657e-03,1.0000,2.247346e-08,0.9984,1.9167
419,30,12,6.0379,4.969,418,209,418,1.0000,86493225,2.396916e-03,1.0043,2.386639e-03,1.0000,3.733510e-09,0.9993,2.2140
419,30,15,6.0379,4.969,418,209,418,1.0000,155117520,2.393933e-03,1.0031,2.386638e-03,1.0000,3.216315e-09,0.9995,2.2387
419,30,18,6.0379,4.969,418,209,418,1.0000,86493225,2.397240e-03,1.0044,2.386644e-03,1.0000,9.125455e-09,0.9993,2.0660
419,30,21,6.0379,4.969,418,209,418,1.0000,14307150,2.415226e-03,1.0120,2.386673e-03,1.0000,3.809666e-08,0.9980,1.8293
419,40,12,6.0379,6.625,418,209,418,1.0000,5586853480,2.387733e-03,1.0005,2.386635e-03,1.0000,3.204411e-11,0.9999,3.0021
419,40,16,6.0379,6.625,418,209,418,1.0000,62852101650,2.386878e-03,1.0001,2.386635e-03,1.0000,3.776697e-12,1.0000,3.3562
419,40,20,6.0379,6.625,418,209,418,1.0000,137846528820,2.386847e-03,1.0001,2.386635e-03,1.0000,2.409241e-12,1.0000,3.4307
419,40,24,6.0379,6.625,418,209,418,1.0000,62852101650,2.387134e-03,1.0002,2.386635e-03,1.0000,1.583660e-11,1.0000,3.1188
419,40,28,6.0379,6.625,418,209,418,1.0000,5586853480,2.387862e-03,1.0005,2.386635e-03,1.0000,8.695553e-11,0.9999,2.8367
419,50,15,6.0379,8.281,418,209,418,1.0000,2250829575120,2.386665e-03,1.0000,2.386635e-03,1.0000,4.564838e-14,1.0000,4.0875
419,50,20,6.0379,8.281,418,209,418,1.0000,47129212243960,2.386645e-03,1.0000,2.386635e-03,1.0000,4.345482e-15,1.0000,4.4770
419,50,25,6.0379,8.281,418,209,418,1.0000,126410606437752,2.386640e-03,1.0000,2.386635e-03,1.0000,1.744698e-15,1.0000,4.6282
419,50,30,6.0379,8.281,418,209,418,1.0000,47129212243960,2.386652e-03,1.0000,2.386635e-03,1.0000,2.534258e-14,1.0000,4.1850
419,50,35,6.0379,8.281,418,209,418,1.0000,2250829575120,2.386699e-03,1.0000,2.386635e-03,1.0000,1.608574e-13,1.0000,3.8789
421,12,4,6.0426,1.986,420,105,420,1.0000,495,1.010101e-02,4.2525,4.093460e-03,1.7233,1.718163e-03,0.7604,0.0536
421,12,5,6.0426,1.986,420,105,420,1.0000,792,7.575758e-03,3.1894,3.376569e-03,1.4215,1.001272e-03,0.8081,0.1430
421,12,6,6.0426,1.986,420,105,420,1.0000,924,7.575758e-03,3.1894,3.164765e-03,1.3324,7.894676e-04,0.8081,0.1823
421,12,7,6.0426,1.986,420,105,420,1.0000,792,7.575758e-03,3.1894,3.459468e-03,1.4564,1.084172e-03,0.8081,0.1298
421,12,8,6.0426,1.986,420,105,420,1.0000,495,8.080808e-03,3.4020,4.134272e-03,1.7405,1.758975e-03,0.7974,0.0497
421,16,5,6.0426,2.648,420,105,420,1.0000,4368,4.120879e-03,1.7349,2.512130e-03,1.0576,1.368334e-04,0.9088,0.4723
421,16,6,6.0426,2.648,420,105,420,1.0000,8008,3.871129e-03,1.6297,2.451189e-03,1.0320,7.589201e-05,0.9192,0.5699
421,16,8,6.0426,2.648,420,105,420,1.0000,12870,3.341103e-03,1.4066,2.426162e-03,1.0214,5.086537e-05,0.9435,0.6361
421,16,10,6.0426,2.648,420,105,420,1.0000,8008,3.621379e-03,1.5246,2.459828e-03,1.0356,8.453097e-05,0.9302,0.5520
421,16,11,6.0426,2.648,420,105,420,1.0000,4368,4.120879e-03,1.7349,2.532047e-03,1.0660,1.567502e-04,0.9088,0.4498
421,20,6,6.0426,3.310,420,105,420,1.0000,38760,2.889577e-03,1.2165,2.386645e-03,1.0048,1.134774e-05,0.9676,0.8844
421,20,8,6.0426,3.310,420,105,420,1.0000,125970,2.603795e-03,1.0962,2.378914e-03,1.0015,3.617326e-06,0.9848,1.0736
421,20,10,6.0426,3.310,420,105,420,1.0000,184756,2.576371e-03,1.0847,2.378081e-03,1.0012,2.784537e-06,0.9866,1.1169
421,20,12,6.0426,3.310,420,105,420,1.0000,125970,2.643487e-03,1.1129,2.379267e-03,1.0017,3.970102e-06,0.9823,1.0582
421,20,14,6.0426,3.310,420,105,420,1.0000,38760,2.812178e-03,1.1839,2.387510e-03,1.0051,1.221306e-05,0.9721,0.8722
421,24,7,6.0426,3.972,420,105,420,1.0000,346104,2.499249e-03,1.0522,2.376055e-03,1.0003,7.581880e-07,0.9916,1.3322
421,24,10,6.0426,3.972,420,105,420,1.0000,1961256,2.427526e-03,1.0220,2.375454e-03,1.0001,1.573741e-07,0.9964,1.5924
421,24,12,6.0426,3.972,420,105,420,1.0000,2704156,2.425156e-03,1.0210,2.375420e-03,1.0001,1.235081e-07,0.9966,1.6325
421,24,14,6.0426,3.972,420,105,420,1.0000,1961256,2.431095e-03,1.0235,2.375492e-03,1.0001,1.947705e-07,0.9962,1.5571
421,24,17,6.0426,3.972,420,105,420,1.0000,346104,2.499249e-03,1.0522,2.376286e-03,1.0004,9.889290e-07,0.9916,1.2882
421,30,9,6.0426,4.965,420,105,420,1.0000,14307150,2.391532e-03,1.0068,2.375310e-03,1.0000,1.294175e-08,0.9989,2.0058
421,30,12,6.0426,4.965,420,105,420,1.0000,86493225,2.381978e-03,1.0028,2.375299e-03,1.0000,1.705457e-09,0.9995,2.3412
421,30,15,6.0426,4.965,420,105,420,1.0000,155117520,2.380460e-03,1.0022,2.375298e-03,1.0000,1.525083e-09,0.9996,2.3597
421,30,18,6.0426,4.965,420,105,420,1.0000,86493225,2.381759e-03,1.0027,2.375300e-03,1.0000,3.474254e-09,0.9996,2.2234
421,30,21,6.0426,4.965,420,105,420,1.0000,14307150,2.393558e-03,1.0077,2.375314e-03,1.0000,1.739522e-08,0.9987,1.9568
421,40,12,6.0426,6.620,420,105,420,1.0000,5586853480,2.375738e-03,1.0002,2.375297e-03,1.0000,1.318099e-11,1.0000,3.1459
421,40,16,6.0426,6.620,420,105,420,1.0000,62852101650,2.375472e-03,1.0001,2.375297e-03,1.0000,8.800603e-13,1.0000,3.5938
421,40,20,6.0426,6.620,420,105,420,1.0000,137846528820,2.375423e-03,1.0001,2.375297e-03,1.0000,6.231769e-13,1.0000,3.6509
421,40,24,6.0426,6.620,420,105,420,1.0000,62852101650,2.375587e-03,1.0001,2.375297e-03,1.0000,3.321990e-12,1.0000,3.3740
421,40,28,6.0426,6.620,420,105,420,1.0000,5586853480,2.376652e-03,1.0006,2.375297e-03,1.0000,2.692220e-11,0.9999,3.0277
421,50,15,6.0426,8.275,420,105,420,1.0000,2250829575120,2.375315e-03,1.0000,2.375297e-03,1.0000,1.864351e-14,1.0000,4.2317
421,50,20,6.0426,8.275,420,105,420,1.0000,47129212243960,2.375300e-03,1.0000,2.375297e-03,1.0000,4.831205e-16,1.0000,4.8362
421,50,25,6.0426,8.275,420,105,420,1.0000,126410606437752,2.375299e-03,1.0000,2.375297e-03,1.0000,2.272488e-16,1.0000,4.9611
421,50,30,6.0426,8.275,420,105,420,1.0000,47129212243960,2.375303e-03,1.0000,2.375297e-03,1.0000,2.886146e-15,1.0000,4.5404
421,50,35,6.0426,8.275,420,105,420,1.0000,2250829575120,2.375336e-03,1.0000,2.375297e-03,1.0000,4.239534e-14,1.0000,4.0957
431,12,4,6.0661,1.978,43,43,43,0.1000,495,8.080808e-03,3.4828,4.509744e-03,1.9437,2.189558e-03,0.7943,0.0096
431,12,5,6.0661,1.978,43,43,43,0.1000,792,7.575758e-03,3.2652,3.794256e-03,1.6353,1.474070e-03,0.8049,0.0748
431,12,6,6.0661,1.978,43,43,43,0.1000,924,6.493506e-03,2.7987,3.370908e-03,1.4529,1.050722e-03,0.8303,0.1306
431,12,7,6.0661,1.978,43,43,43,0.1000,792,6.313131e-03,2.7210,3.312800e-03,1.4278,9.926141e-04,0.8350,0.1400
431,12,8,6.0661,1.978,43,43,43,0.1000,495,8.080808e-03,3.4828,4.036323e-03,1.7397,1.716137e-03,0.7943,0.0497
431,16,5,6.0661,2.638,43,43,43,0.1000,4368,5.265568e-03,2.2695,2.604586e-03,1.1226,2.844004e-04,0.8649,0.3460
431,16,6,6.0661,2.638,43,43,43,0.1000,8008,4.370629e-03,1.8837,2.518866e-03,1.0856,1.986804e-04,0.8956,0.4052
431,16,8,6.0661,2.638,43,43,43,0.1000,12870,4.118104e-03,1.7749,2.442523e-03,1.0527,1.223378e-04,0.9054,0.4851
431,16,10,6.0661,2.638,43,43,43,0.1000,8008,3.746254e-03,1.6146,2.425646e-03,1.0455,1.054607e-04,0.9210,0.5096
431,16,11,6.0661,2.638,43,43,43,0.1000,4368,4.120879e-03,1.7761,2.494415e-03,1.0751,1.742293e-04,0.9053,0.4268
431,20,6,6.0661,3.297,43,43,43,0.1000,38760,3.302374e-03,1.4233,2.351033e-03,1.0133,3.084787e-05,0.9418,0.7122
431,20,8,6.0661,3.297,43,43,43,0.1000,125970,2.659363e-03,1.1462,2.337018e-03,1.0073,1.683226e-05,0.9775,0.8121
431,20,10,6.0661,3.297,43,43,43,0.1000,184756,2.722510e-03,1.1734,2.329374e-03,1.0040,9.188211e-06,0.9736,0.9119
431,20,12,6.0661,3.297,43,43,43,0.1000,125970,3.000714e-03,1.2933,2.330072e-03,1.0043,9.886522e-06,0.9576,0.8998
431,20,14,6.0661,3.297,43,43,43,0.1000,38760,2.992776e-03,1.2899,2.346966e-03,1.0115,2.678087e-05,0.9580,0.7355
431,24,7,6.0661,3.956,43,43,43,0.1000,346104,2.733282e-03,1.1780,2.324677e-03,1.0019,4.491575e-06,0.9730,1.0299
431,24,10,6.0661,3.956,43,43,43,0.1000,1961256,2.444862e-03,1.0537,2.322693e-03,1.0011,2.507269e-06,0.9914,1.1260
431,24,12,6.0661,3.956,43,43,43,0.1000,2704156,2.429594e-03,1.0472,2.321454e-03,1.0005,1.268377e-06,0.9924,1.2383
431,24,14,6.0661,3.956,43,43,43,0.1000,1961256,2.463727e-03,1.0619,2.320984e-03,1.0003,7.984478e-07,0.9901,1.3146
431,24,17,6.0661,3.956,43,43,43,0.1000,346104,2.848855e-03,1.2279,2.324169e-03,1.0017,3.983695e-06,0.9662,1.0496
431,30,9,6.0661,4.946,43,43,43,0.1000,14307150,2.373988e-03,1.0232,2.320443e-03,1.0001,2.570407e-07,0.9962,1.5014
431,30,12,6.0661,4.946,43,43,43,0.1000,86493225,2.354346e-03,1.0147,2.320269e-03,1.0000,8.321581e-08,0.9976,1.6874
431,30,15,6.0661,4.946,43,43,43,0.1000,155117520,2.341302e-03,1.0091,2.320218e-03,1.0000,3.194139e-08,0.9985,1.8452
431,30,18,6.0661,4.946,43,43,43,0.1000,86493225,2.359815e-03,1.0171,2.320237e-03,1.0000,5.187818e-08,0.9972,1.7653
431,30,21,6.0661,4.946,43,43,43,0.1000,14307150,2.414387e-03,1.0406,2.320404e-03,1.0001,2.179610e-07,0.9934,1.5286
431,40,12,6.0661,6.594,43,43,43,0.1000,5586853480,2.326553e-03,1.0027,2.320189e-03,1.0000,3.499175e-09,0.9995,2.2098
431,40,16,6.0661,6.594,43,43,43,0.1000,62852101650,2.324514e-03,1.0019,2.320186e-03,1.0000,3.929519e-10,0.9997,2.5702
431,40,20,6.0661,6.594,43,43,43,0.1000,137846528820,2.321851e-03,1.0007,2.320186e-03,1.0000,1.144874e-10,0.9999,2.7735
431,40,24,6.0661,6.594,43,43,43,0.1000,62852101650,2.322808e-03,1.0011,2.320186e-03,1.0000,4.063561e-10,0.9998,2.5647
431,40,28,6.0661,6.594,43,43,43,0.1000,5586853480,2.324456e-03,1.0018,2.320187e-03,1.0000,1.677610e-09,0.9997,2.3309
431,50,15,6.0661,8.243,43,43,43,0.1000,2250829575120,2.320851e-03,1.0003,2.320186e-03,1.0000,2.579457e-11,1.0000,3.0192
431,50,20,6.0661,8.243,43,43,43,0.1000,47129212243960,2.320492e-03,1.0001,2.320186e-03,1.0000,1.758397e-12,1.0000,3.4619
431,50,25,6.0661,8.243,43,43,43,0.1000,126410606437752,2.320309e-03,1.0001,2.320186e-03,1.0000,5.588082e-13,1.0000,3.6509
431,50,30,6.0661,8.243,43,43,43,0.1000,47129212243960,2.320380e-03,1.0001,2.320186e-03,1.0000,1.629826e-12,1.0000,3.4745
431,50,35,6.0661,8.243,43,43,43,0.1000,2250829575120,2.320819e-03,1.0003,2.320186e-03,1.0000,9.711469e-12,1.0000,3.1802
433,12,4,6.0707,1.977,72,27,216,0.5000,495,1.010101e-02,4.3737,3.726150e-03,1.6134,1.416682e-03,0.7569,0.0805
433,12,5,6.0707,1.977,72,27,216,0.5000,792,6.313131e-03,2.7336,3.271350e-03,1.4165,9.618810e-04,0.8344,0.1443
433,12,6,6.0707,1.977,72,27,216,0.5000,924,6.493506e-03,2.8117,3.127284e-03,1.3541,8.178151e-04,0.8297,0.1710
433,12,7,6.0707,1.977,72,27,216,0.5000,792,8.838384e-03,3.8270,3.236277e-03,1.4013,9.268081e-04,0.7789,0.1504
433,12,8,6.0707,1.977,72,27,216,0.5000,495,1.010101e-02,4.3737,3.742475e-03,1.6205,1.433006e-03,0.7569,0.0786
433,16,5,6.0707,2.636,72,27,216,0.5000,4368,4.120879e-03,1.7843,2.419989e-03,1.0479,1.105204e-04,0.9046,0.5007
433,16,6,6.0707,2.636,72,27,216,0.5000,8008,3.621379e-03,1.5681,2.374031e-03,1.0280,6.456199e-05,0.9259,0.5892
433,16,8,6.0707,2.636,72,27,216,0.5000,12870,3.185703e-03,1.3794,2.357397e-03,1.0208,4.792859e-05,0.9470,0.6383
433,16,10,6.0707,2.636,72,27,216,0.5000,8008,3.621379e-03,1.5681,2.390810e-03,1.0352,8.134092e-05,0.9259,0.5512
433,16,11,6.0707,2.636,72,27,216,0.5000,4368,4.120879e-03,1.7843,2.453114e-03,1.0622,1.436451e-04,0.9046,0.4575
433,20,6,6.0707,3.294,72,27,216,0.5000,38760,2.812178e-03,1.2177,2.320156e-03,1.0046,1.068745e-05,0.9676,0.8855
433,20,8,6.0707,3.294,72,27,216,0.5000,125970,2.643487e-03,1.1446,2.313172e-03,1.0016,3.702852e-06,0.9777,1.0601
433,20,10,6.0707,3.294,72,27,216,0.5000,184756,2.549308e-03,1.1039,2.312044e-03,1.0011,2.575582e-06,0.9837,1.1199
