threshold,k,parent_depth,child_depth,parent_bin,parent_bin_mass,first_parent_depth,weights,parent_bin_weight_num,parent_bin_weight_den,parent_bin_weight_decimal,weighted_high_child_mass_num,weighted_high_child_mass_den,weighted_high_child_mass_decimal,weighted_parent_mass_num,weighted_parent_mass_den,weighted_parent_mass_decimal,ratio_num,ratio_den,ratio_decimal,rho_num,rho_den,rho_decimal,rho_minus_ratio_num,rho_minus_ratio_den,rho_minus_ratio_decimal,selection_scope,source,source_sha256,source_sha256_verified
3/10,17,7,8,7,228042311563696952831,2,1;1,1,1,1,157479501609594269200,1,1.5747950161e+20,228042311563696952831,1,2.28042311564e+20,157479501609594269200,228042311563696952831,0.690571414268,179,200,0.895,9323673447982900716749,45608462312739390566200,0.204428585732,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,8,9,6,74641064164380055921,2,1;1,1,1,1,33447031453403413152,1,3.34470314534e+19,74641064164380055921,1,7.46410641644e+19,33447031453403413152,74641064164380055921,0.448104965113,179,200,0.895,6671344194743347379459,14928212832876011184200,0.446895034887,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,8,9,7,166914384971121657979,2,1;1,1,1,1,112837506288302017572,1,1.12837506288e+20,166914384971121657979,1,1.66914384971e+20,112837506288302017572,166914384971121657979,0.676020262171,179,200,0.895,7310173652170373263841,33382876994224331595800,0.218979737829,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,9,10,6,78143242358075859789,2,1;1,1,1,1,32118872128802531826,1,3.21188721288e+19,78143242358075859789,1,7.81432423581e+19,10706290709600843942,26047747452691953263,0.411025587876,179,200,0.895,2521288652111690845677,5209549490538390652600,0.483974412124,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,9,10,7,113076514222372899164,2,1;1,1,1,1,76091146853238544848,1,7.60911468532e+19,113076514222372899164,1,1.13076514222e+20,19022786713309636212,28269128555593224791,0.672917337225,179,200,0.895,1255616668789259995189,5653825711118644958200,0.222082662775,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,10,11,6,71465165528047285658,2,1;1,1,1,1,27889403466942315966,1,2.78894034669e+19,71465165528047285658,1,7.1465165528e+19,13944701733471157983,35732582764023642829,0.390251715796,179,200,0.895,3607191968066000469791,7146516552804728565800,0.504748284204,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,10,11,7,72338587092995010972,2,1;1,1,1,1,48114979259055500703,1,4.81149792591e+19,72338587092995010972,1,7.2338587093e+19,16038326419685166901,24112862364331670324,0.665135734504,179,200,0.895,277134269819583901949,1205643118216583516200,0.229864265496,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,11,12,6,56028490830855812491,2,1;1,1,1,1,21580709248170765571,1,2.15807092482e+19,56028490830855812491,1,5.60284908309e+19,21580709248170765571,56028490830855812491,0.385173845095,179,200,0.895,5712958009089037321689,11205698166171162498200,0.509826154905,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,11,12,7,45578484436426152877,2,1;1,1,1,1,29715161782405561478,1,2.97151617824e+19,45578484436426152877,1,4.55784844364e+19,29715161782405561478,45578484436426152877,0.651955898706,179,200,0.895,2215516357639169069383,9115696887285230575400,0.243044101294,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,12,13,6,41744884764738628754,2,1;1,1,1,1,15491714197759082825,1,1.54917141978e+19,41744884764738628754,1,4.17448847647e+19,15491714197759082825,41744884764738628754,0.371104490648,179,200,0.895,2186995766668198990983,4174488476473862875400,0.523895509352,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,12,13,7,26939711384774957280,2,1;1,1,1,1,17234870151407403163,1,1.72348701514e+19,26939711384774957280,1,2.69397113848e+19,17234870151407403163,26939711384774957280,0.639757045101,179,200,0.895,34380857689830918013,134698556923874786400,0.255242954899,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,13,14,6,29082504853911419043,2,1;1,1,1,1,9323204204626873944,1,9.32320420463e+18,29082504853911419043,1,2.90825048539e+19,3107734734875624648,9694168284637139681,0.320577758053,179,200,0.895,1113709175974923073299,1938833656927427936200,0.574422241947,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,13,14,7,15033198328080221750,2,1;1,1,1,1,8959175197119614383,1,8.95917519712e+18,15033198328080221750,1,1.50331983281e+19,8959175197119614383,15033198328080221750,0.595959356193,179,200,0.895,17982149226048736333,60132793312320887000,0.299040643807,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,14,15,6,17431708560827188685,2,1;1,1,1,1,4705499399952066638,1,4.70549939995e+18,17431708560827188685,1,1.74317085608e+19,4705499399952066638,17431708560827188685,0.269939081619,179,200,0.895,435835190479530689403,697268342433087547400,0.625060918381,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,14,15,7,6162348510591804370,2,1;1,1,1,1,2867202379280326142,1,2.86720237928e+18,6162348510591804370,1,6.16234851059e+18,1433601189640163071,3081174255295902185,0.465277543838,179,200,0.895,52961990753986775383,123246970211836087400,0.429722456162,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,15,16,6,8802961967650958261,2,1;1,1,1,1,1646157916862583707,1,1.64615791686e+18,8802961967650958261,1,8.80296196765e+18,149650719714780337,800269269786450751,0.187000457677,179,200,0.895,113318055348818617029,160053853957290150200,0.707999542323,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,17,15,16,7,932083574216332394,2,1;1,1,1,1,368981967056921406,1,3.68981967057e+17,932083574216332394,1,9.32083574216e+17,184490983528460703,466041787108166197,0.395867899901,179,200,0.895,46523283186669608663,93208357421633239400,0.499132100099,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,2,3,7,1523556169197024107847,2,1;1,1,1,1,1361558862027351807388,1,1.36155886203e+21,1523556169197024107847,1,1.5235561692e+21,1361558862027351807388,1523556169197024107847,0.893671588587,179,200,0.895,404781880796953827013,304711233839404821569400,0.00132841141331,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,3,4,7,1361558862027351807388,2,1;1,1,1,1,1130892289576864428806,1,1.13089228958e+21,1361558862027351807388,1,1.36155886203e+21,565446144788432214403,680779431013675903694,0.830586411735,179,200,0.895,4385144596880771940313,68077943101367590369400,0.0644135882653,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,4,5,6,23998044457303293342,2,1;1,1,1,1,0,1,0,23998044457303293342,1,2.39980444573e+19,0,1,0,179,200,0.895,179,200,0.895,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,4,5,7,1219568528175282439824,2,1;1,1,1,1,946342763644537071982,1,9.46342763645e+20,1219568528175282439824,1,1.21956852818e+21,473171381822268535991,609784264087641219912,0.775965221947,179,200,0.895,453659590851064723939,3811151650547757624450,0.119034778053,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,5,6,6,104626491650494822148,2,1;1,1,1,1,34150960329301717142,1,3.41509603293e+19,104626491650494822148,1,1.0462649165e+20,17075480164650858571,52313245825247411074,0.326408348312,179,200,0.895,2974487484894557434023,5231324582524741107400,0.568591651688,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,5,6,7,1057227470663848890609,2,1;1,1,1,1,796700642079718587462,1,7.9670064208e+20,1057227470663848890609,1,1.05722747066e+21,265566880693239529154,352409156887949630203,0.753575426468,179,200,0.895,9967862944295077975537,70481831377589926040600,0.141424573532,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,6,7,6,156590334529867980058,2,1;1,1,1,1,63161480271156136226,1,6.31614802712e+19,156590334529867980058,1,1.5659033453e+20,399756204247823647,991078066644734051,0.403354909872,179,200,0.895,97451733079842665729,198215613328946810200,0.491645090128,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,6,7,7,887364958176498270280,2,1;1,1,1,1,655133165952167024828,1,6.55133165952e+20,887364958176498270280,1,8.87364958176e+20,163783291488041756207,221841239544124567570,0.738290553301,179,200,0.895,695292358078994635363,4436824790882491351400,0.156709446699,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,7,8,6,174746649120787940827,2,1;1,1,1,1,80716609098945920010,1,8.07166090989e+19,174746649120787940827,1,1.74746649121e+20,80716609098945920010,174746649120787940827,0.461906477206,179,200,0.895,15136328372831857406033,34949329824157588165400,0.433093522794,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,7,8,7,758527048192592819623,2,1;1,1,1,1,530174943706238971606,1,5.30174943706e+20,758527048192592819623,1,7.58527048193e+20,530174943706238971606,758527048192592819623,0.698953247573,179,200,0.895,29741352885226320391317,151705409638518563924600,0.196046752427,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,8,9,6,228584532481861644573,2,1;1,1,1,1,99456481290914853293,1,9.94564812909e+19,228584532481861644573,1,2.28584532482e+20,99456481290914853293,228584532481861644573,0.435097161698,179,200,0.895,21025335056070263719967,45716906496372328914600,0.459902838302,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,8,9,7,569027766636540524345,2,1;1,1,1,1,389391884299020446905,1,3.89391884299e+20,569027766636540524345,1,5.69027766637e+20,77878376859804089381,113805553327308104869,0.684310866938,179,200,0.895,4795518673627332895351,22761110665461620973800,0.210689133062,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,9,10,6,248905112764105950503,2,1;1,1,1,1,106027795741833485376,1,1.06027795742e+20,248905112764105950503,1,2.48905112764e+20,106027795741833485376,248905112764105950503,0.425976769076,179,200,0.895,23348456036408268064837,49781022552821190100600,0.469023230924,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,9,10,7,403223727111489956144,2,1;1,1,1,1,269199982281309117395,1,2.69199982281e+20,403223727111489956144,1,4.03223727111e+20,269199982281309117395,403223727111489956144,0.667619398813,179,200,0.895,2292131337086859833847,10080593177787248903600,0.227380601187,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,10,11,6,227241334728539526111,2,1;1,1,1,1,90030203352756017681,1,9.00302033528e+19,227241334728539526111,1,2.27241334729e+20,90030203352756017681,227241334728539526111,0.396187619036,179,200,0.895,22670158245857371637669,45448266945707905222200,0.498812380964,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,10,11,7,270523195641454752605,2,1;1,1,1,1,180654214356016629149,1,1.80654214356e+20,270523195641454752605,1,2.70523195641e+20,180654214356016629149,270523195641454752605,0.667795654002,179,200,0.895,2458561829723414977299,10820927825658190104200,0.227204345998,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,11,12,6,191196618948154959250,2,1;1,1,1,1,74251885661916776452,1,7.42518856619e+19,191196618948154959250,1,1.91196618948e+20,37125942830958388226,95598309474077479625,0.388353549714,179,200,0.895,387476353186727648307,764786475792619837000,0.506646450286,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,11,12,7,173586066085232780833,2,1;1,1,1,1,114858163307594761272,1,1.14858163308e+20,173586066085232780833,1,1.73586066085e+20,114858163307594761272,173586066085232780833,0.661678473958,179,200,0.895,8100273167737715514707,34717213217046556166600,0.233321526042,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,12,13,6,145943987128426879144,2,1;1,1,1,1,55916549510381082945,1,5.59165495104e+19,145943987128426879144,1,1.45943987128e+20,55916549510381082945,145943987128426879144,0.383137055596,179,200,0.895,933791487119512173611,1824299839105335989300,0.511862944404,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,12,13,7,108975286360790827301,2,1;1,1,1,1,70892999417430132313,1,7.08929994174e+19,108975286360790827301,1,1.08975286361e+20,70892999417430132313,108975286360790827301,0.650541987866,179,200,0.895,5327976375095531624279,21795057272158165460200,0.244458012134,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,13,14,6,106525881838049774967,2,1;1,1,1,1,39620453167099651133,1,3.96204531671e+19,106525881838049774967,1,1.06525881838e+20,39620453167099651133,106525881838049774967,0.371932646634,179,200,0.895,11144042215590979492493,21305176367609954993400,0.523067353366,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,13,14,7,64593278909822280502,2,1;1,1,1,1,41349252507534545198,1,4.13492525075e+19,64593278909822280502,1,6.45932789098e+19,20674626253767272599,32296639454911140251,0.640147910207,179,200,0.895,1646173211675639585129,6459327890982228050200,0.254852089793,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,14,15,6,73915615844848624688,2,1;1,1,1,1,23771153265256598074,1,2.37711532653e+19,73915615844848624688,1,7.39156158448e+19,11885576632628299037,36957807922424312344,0.32159852818,179,200,0.895,132447884112134128193,230986299515151952150,0.57340147182,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,14,15,7,36632481361223710432,2,1;1,1,1,1,21785618912638786807,1,2.17856189126e+19,36632481361223710432,1,3.66324813612e+19,21785618912638786807,36632481361223710432,0.594707704832,179,200,0.895,275011297641410850741,915812034030592760800,0.300292295168,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,15,16,6,43920910961964387560,2,1;1,1,1,1,11998748278152167237,1,1.19987482782e+19,43920910961964387560,1,4.3920910962e+19,11998748278152167237,43920910961964387560,0.273189877335,179,200,0.895,68276167582014899073,109802277404910968900,0.621810122665,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,15,16,7,15216650234262771165,2,1;1,1,1,1,7090868764771291283,1,7.09086876477e+18,15216650234262771165,1,1.52166502343e+19,7090868764771291283,15216650234262771165,0.465994069365,179,200,0.895,261121327795755556387,608666009370510846600,0.429005930635,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,16,17,6,22047079109614644824,2,1;1,1,1,1,4104059311460052990,1,4.10405931146e+18,22047079109614644824,1,2.20470791096e+19,2052029655730026495,11023539554807322412,0.186149797488,179,200,0.895,390701912291126353187,551176977740366120600,0.708850202512,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,18,16,17,7,2540642784203918183,2,1;1,1,1,1,982996267776135397,1,9.82996267776e+17,2540642784203918183,1,2.5406427842e+18,982996267776135397,2540642784203918183,0.386908491775,179,200,0.895,258175804817274275357,508128556840783636600,0.508091508225,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,2,3,7,4845180013388557558821,2,1;1,1,1,1,4334815655959768610198,1,4.33481565596e+21,4845180013388557558821,1,4.84518001339e+21,4334815655959768610198,4845180013388557558821,0.894665552979,179,200,0.895,324091204598080989359,969036002677711511764200,0.000334447021269,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,3,4,7,4334815655959768610198,2,1;1,1,1,1,3606464321387953892900,1,3.60646432139e+21,4334815655959768610198,1,4.33481565596e+21,1803232160693976946450,2167407827979884305099,0.831976399372,179,200,0.895,27319569069603901322721,433481565595976861019800,0.0630236006277,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,4,5,6,75319047562991870864,2,1;1,1,1,1,0,1,0,75319047562991870864,1,7.5319047563e+19,0,1,0,179,200,0.895,179,200,0.895,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,4,5,7,3886453915492074580847,2,1;1,1,1,1,3022776208723220628957,1,3.02277620872e+21,3886453915492074580847,1,3.88645391549e+21,3022776208723220628957,3886453915492074580847,0.777772302065,179,200,0.895,91120009128437224180213,777290783098414916169400,0.117227697935,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,5,6,6,329735753228432722706,2,1;1,1,1,1,108056247858442979611,1,1.08056247858e+20,329735753228432722706,1,3.29735753228e+20,2635518240449828771,8042335444595920066,0.327705584852,179,200,0.895,456237198246351968807,804233544459592006600,0.567294415148,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,19,5,6,7,3373715316342894235061,2,1;1,1,1,1,2548895546726898170846,1,2.54889554673e+21,3373715316342894235061,1,3.37371531634e+21,2548895546726898170846,3373715316342894235061,0.755515895007,179,200,0.895,94115932279998433906719,674743063268578847012200,0.139484104993,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
