parent_threshold,child_threshold,coarsenings_from_finest_child,levels_present,levels_with_nonzero_parent_tail,minimum_k,maximum_k,max_retention_k,max_retention_parent_depth,max_retention_num,max_retention_den,max_retention_decimal,max_immigration_k,max_immigration_parent_depth,max_immigration_num,max_immigration_den,max_immigration_decimal,latest_k,latest_parent_depth,latest_retention_num,latest_retention_den,latest_retention_decimal,latest_closure_num,latest_closure_den,latest_closure_decimal,latest_immigration_num,latest_immigration_den,latest_immigration_decimal,latest_ancestry_num,latest_ancestry_den,latest_ancestry_decimal,latest_immigration_share_num,latest_immigration_share_den,latest_immigration_share_decimal,latest_parent_tail_num,latest_parent_tail_den,latest_parent_tail_decimal,latest_child_tail_num,latest_child_tail_den,latest_child_tail_decimal
1/20,1/4,0,8,8,12,19,12,10,37837821020124135,603463614995091442,0.0627010810261,13,11,200624512565149,2237660743461171580,8.96581455216e-05,19,17,12082610776770013131,732954643292856355327,0.0164848000996,24202831401224752241,1465909286585712710654,0.0165104564264,75219695369451958,4845180013388557558821,1.55246441126e-05,24165221553540026262,24202831401224752241,0.998446055874,37609847684725979,24202831401224752241,0.00155394412584,2931818573171425421308,4845180013388557558821,0.605100030354,6915094686064214926,692168573341222508403,0.00999047768477
1/20,1/4,1,8,8,12,19,12,9,102870046178091791,647534297910063606,0.158864243192,14,11,740741694575465,14596152850956151164,5.07491050648e-05,19,16,43227467451273439159,1166184024931868654631,0.0370674494995,14410750314177287109,388728008310622884877,0.0370715513318,4783491258422168,1615060004462852519607,2.96180404765e-06,43227467451273439159,43232250942531861327,0.999889353639,4783491258422168,43232250942531861327,0.000110646361319,388728008310622884877,538353334820950839869,0.722068543404,14410750314177287109,538353334820950839869,0.0267682010718
1/20,1/4,2,8,8,12,19,12,8,414339756415240643,1327883836440609610,0.312030122699,12,8,1990741563355096,1373960412522506741,0.00144890751234,19,15,133201519404907762223,1945957008038580194149,0.0684503916863,266872716505387967389,3891914016077160388298,0.0685710720748,52186410619160327,538353334820950839869,9.69370991944e-05,266403038809815524446,266872716505387967389,0.998240068518,469677695572442943,266872716505387967389,0.0017599314824,3891914016077160388298,4845180013388557558821,0.803254782139,266872716505387967389,4845180013388557558821,0.0550800415605
1/20,1/4,3,8,8,12,19,12,7,614620138824937317,1337640625713465238,0.459480765618,12,7,4308576101736700,1373960412522506741,0.00313588081757,19,14,459359597479126407424,4151420220142538540607,0.110651192392,153652773105073198456,1383806740047512846869,0.111036294779,1598721836093187944,4845180013388557558821,0.000329961287646,57419949684890800928,57619789914402449421,0.996531743177,199840229511648493,57619789914402449421,0.00346825682302,1383806740047512846869,1615060004462852519607,0.856814444184,153652773105073198456,1615060004462852519607,0.0951375011953
1/20,1/4,4,8,8,12,19,12,6,763373195775172477,1355587949660424455,0.56313070352,12,6,4715584453042646,1373960412522506741,0.00343211086001,19,13,674440769335170269052,4355955877341366349559,0.154831864309,676959294159786650729,4355955877341366349559,0.155410043908,2518524824616381677,4845180013388557558821,0.000519800052352,674440769335170269052,676959294159786650729,0.996279651012,2518524824616381677,676959294159786650729,0.00372034898752,4355955877341366349559,4845180013388557558821,0.899028697655,676959294159786650729,4845180013388557558821,0.139718089377
1/20,1/4,5,8,8,12,19,12,5,895423990028770536,1373960412522506741,0.651710181653,14,7,7353608388368395,4865384283652050388,0.00151141368485,19,12,477417749116035460981,2248771567838806572938,0.212301576534,959111596339502105179,4497543135677613145876,0.213252339645,4276098107431183217,4845180013388557558821,0.000882546798182,954835498232070921962,959111596339502105179,0.995541605248,4276098107431183217,959111596339502105179,0.00445839475172,4497543135677613145876,4845180013388557558821,0.92825098825,959111596339502105179,4845180013388557558821,0.197951695023
1/20,1/4,6,8,8,12,19,12,4,1027741602474811482,1373960412522506741,0.748013984324,15,7,82055061310708003,47049100452382107460,0.00174403039637,19,11,1304061109874215040298,4600196106235916997889,0.283479460388,1310559187872783194591,4600196106235916997889,0.28489202582,6498077998568154293,4845180013388557558821,0.00134114273992,1304061109874215040298,1310559187872783194591,0.995041751598,6498077998568154293,1310559187872783194591,0.00495824840167,4600196106235916997889,4845180013388557558821,0.949437604697,187222741124683313513,692168573341222508403,0.270487202591
1/20,1/4,7,8,8,12,19,12,3,1104970116866536932,1373960412522506741,0.804222673955,18,9,2656969135759442047,1523556169197024107847,0.00174392594738,19,10,856733456042903371751,2335424826044193546046,0.366842660268,1721810780383224897667,4670849652088387092092,0.368629030826,397327061781816865,230722857780407502801,0.00172209665572,244780987440829534786,245972968626174985381,0.995154015533,1191981185345450595,245972968626174985381,0.00484598446733,4670849652088387092092,4845180013388557558821,0.964019838103,245972968626174985381,692168573341222508403,0.355365698617
1/20,1/4,8,8,8,12,19,12,2,1216392934876534786,1373960412522506741,0.885318764493,17,7,861958098020951351,479475287827487078427,0.00179771120619,19,9,714387874367719116532,1576161646444243853939,0.4532453102,2150102309110644628486,4728484939332731561817,0.454712732873,6938686007487278890,4845180013388557558821,0.00143208012671,1071581811551578674798,1075051154555322314243,0.996772857748,3469343003743639445,1075051154555322314243,0.00322714225183,225165949492034836277,230722857780407502801,0.975915224257,2150102309110644628486,4845180013388557558821,0.443761078674
1/20,1/4,9,8,8,12,19,12,1,1,1,1,18,7,2192399948056525301,1523556169197024107847,0.00143900172004,19,8,142879197861457287025,264925147740460197978,0.539319121194,2578334093158358715013,4768652659328283563604,0.540683978758,6508531652127548563,4845180013388557558821,0.00134330027659,2571825561506231166450,2578334093158358715013,0.997475683361,6508531652127548563,2578334093158358715013,0.00252431663895,529850295480920395956,538353334820950839869,0.98420546732,2578334093158358715013,4845180013388557558821,0.532144127986
1/20,1/4,10,7,7,13,19,13,1,1,1,1,19,7,2299545339890803481,1615060004462852519607,0.00142381418247,19,7,2940207771654207291394,4778694649534947152591,0.615274251085,2947106407673879701837,4778694649534947152591,0.616717874611,2299545339890803481,1615060004462852519607,0.00142381418247,2940207771654207291394,2947106407673879701837,0.997659183258,6898636019672410443,2947106407673879701837,0.00234081674205,4778694649534947152591,4845180013388557558821,0.986278040512,2947106407673879701837,4845180013388557558821,0.60825529692
1/20,1/4,11,6,6,14,19,14,1,1,1,1,14,1,0,1,0,19,6,3271510916308526956363,4845180013388557558821,0.675209364207,3271510916308526956363,4845180013388557558821,0.675209364207,0,1,0,1,1,1,0,1,0,1,1,1,3271510916308526956363,4845180013388557558821,0.675209364207
1/20,1/4,12,5,5,15,19,15,1,1,1,1,15,1,0,1,0,19,5,3599981809196814436051,4845180013388557558821,0.743002695307,3599981809196814436051,4845180013388557558821,0.743002695307,0,1,0,1,1,1,0,1,0,1,1,1,3599981809196814436051,4845180013388557558821,0.743002695307
1/20,1/4,13,4,4,16,19,16,1,1,1,1,16,1,0,1,0,19,4,577607499628994104936,692168573341222508403,0.834489634282,577607499628994104936,692168573341222508403,0.834489634282,0,1,0,1,1,1,0,1,0,1,1,1,577607499628994104936,692168573341222508403,0.834489634282
1/20,1/4,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,4072345998482898640498,4845180013388557558821,0.840494261767,4072345998482898640498,4845180013388557558821,0.840494261767,0,1,0,1,1,1,0,1,0,1,1,1,4072345998482898640498,4845180013388557558821,0.840494261767
1/20,1/4,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/20,1/4,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/20,3/10,0,8,8,12,19,12,10,30875705276607025,1206927229990182884,0.0255820769549,17,15,287418556996987,479475287827487078427,5.99443942772e-07,19,17,17502011293297600947,2931818573171425421308,0.00596967747372,8751331745821313711,1465909286585712710654,0.00596989992894,652198345026475,4845180013388557558821,1.34607660236e-07,17502011293297600947,17502663491642627422,0.999962737195,652198345026475,17502663491642627422,3.72628054775e-05,2931818573171425421308,4845180013388557558821,0.605100030354,17502663491642627422,4845180013388557558821,0.00361238662821
1/20,3/10,1,8,8,12,19,12,9,3875727615022306,46252449850718829,0.0837950773966,12,9,0,1,0,19,16,61904284821424013276,3498552074795605963893,0.0176942585098,61904284821424013276,3498552074795605963893,0.0176942585098,0,1,0,1,1,1,0,1,0,388728008310622884877,538353334820950839869,0.722068543404,8843469260203430468,692168573341222508403,0.0127764674688
1/20,3/10,2,8,8,12,19,12,8,136069589025747878,663941918220304805,0.20494200666,19,15,6020486728223011,4845180013388557558821,1.24257235264e-06,19,15,74560211467437263273,1945957008038580194149,0.038315446415,149126443421602749557,3891914016077160388298,0.0383169933368,6020486728223011,4845180013388557558821,1.24257235264e-06,149120422934874526546,149126443421602749557,0.999959628309,6020486728223011,149126443421602749557,4.03716912312e-05,3891914016077160388298,4845180013388557558821,0.803254782139,21303777631657535651,692168573341222508403,0.030778308135
1/20,3/10,3,8,8,12,19,12,7,485447120076167801,1337640625713465238,0.362912960884,14,9,301177444075163,3649038212739037791,8.25361167838e-05,19,14,278907175342157085512,4151420220142538540607,0.0671835566028,278953706735103265508,4151420220142538540607,0.0671947651509,15510464315393332,1615060004462852519607,9.60364585374e-06,69726793835539271378,69738426683775816377,0.999833193136,11632848236544999,69738426683775816377,0.000166806863729,1383806740047512846869,1615060004462852519607,0.856814444184,278953706735103265508,4845180013388557558821,0.0575734453548
1/20,3/10,4,8,8,12,19,12,6,650464650661369791,1355587949660424455,0.479839504935,12,6,4715584453042646,1373960412522506741,0.00343211086001,19,13,432022993281316739655,4355955877341366349559,0.0991798368594,432190012210775181986,4355955877341366349559,0.0992181795181,167018929458442331,4845180013388557558821,3.44711505036e-05,432022993281316739655,432190012210775181986,0.999613552084,167018929458442331,432190012210775181986,0.000386447915823,4355955877341366349559,4845180013388557558821,0.899028697655,61741430315825025998,692168573341222508403,0.0891999907158
1/20,3/10,5,8,8,12,19,12,5,816380266971370938,1373960412522506741,0.594180341392,13,6,737767591198967,559415185865292895,0.00131881938467,19,12,322411400595760483247,2248771567838806572938,0.143372232737,645551329081969338085,4497543135677613145876,0.143534216262,80947543383152399,538353334820950839869,0.000150361367057,644822801191520966494,645551329081969338085,0.998871464038,728527890448371591,645551329081969338085,0.00112853596241,4497543135677613145876,4845180013388557558821,0.92825098825,645551329081969338085,4845180013388557558821,0.133235778092
1/20,3/10,6,8,8,12,19,12,4,950496984504933772,1373960412522506741,0.691793574139,14,6,4726425308267374,3649038212739037791,0.00129525234671,19,11,71081640164258583278,353861238941224384453,0.200874332484,925788102574033124834,4600196106235916997889,0.201249703533,575593479557180740,1615060004462852519607,0.000356391389773,462030661067680791307,462894051287016562417,0.998134799493,863390219335771110,462894051287016562417,0.00186520050741,4600196106235916997889,4845180013388557558821,0.949437604697,925788102574033124834,4845180013388557558821,0.191074036468
1/20,3/10,7,8,8,12,19,12,3,1104970116866536932,1373960412522506741,0.804222673955,16,7,168606869271637967,150018628595844245849,0.00112390621651,19,10,1277603964425558943897,4670849652088387092092,0.273527100975,640293917959827205475,2335424826044193546046,0.274165929393,2983871494095467053,4845180013388557558821,0.000615843268124,1277603964425558943897,1280587835919654410950,0.997669920477,2983871494095467053,1280587835919654410950,0.00233007952317,4670849652088387092092,4845180013388557558821,0.964019838103,1280587835919654410950,4845180013388557558821,0.264301394867
1/20,3/10,8,8,8,12,19,12,2,1216392934876534786,1373960412522506741,0.885318764493,17,7,533329358731639667,479475287827487078427,0.00111231876235,19,9,567531401973153728480,1576161646444243853939,0.360071825915,568659064386254282647,1576161646444243853939,0.360787274369,1127662413100554167,1615060004462852519607,0.000698217038367,567531401973153728480,568659064386254282647,0.998016979797,1127662413100554167,568659064386254282647,0.00198302020265,225165949492034836277,230722857780407502801,0.975915224257,568659064386254282647,1615060004462852519607,0.352097793775
1/20,3/10,9,8,8,12,19,12,1,1,1,1,18,7,1679008749117930847,1523556169197024107847,0.00110203271994,19,8,2185030309340337806719,4768652659328283563604,0.458207058773,547162240554864781504,1192163164832070890901,0.458965900554,402072542124591033,538353334820950839869,0.000746856230134,2185030309340337806719,2188648962219459126016,0.998346627101,3618652879121319297,2188648962219459126016,0.0016533728988,529850295480920395956,538353334820950839869,0.98420546732,312664137459922732288,692168573341222508403,0.451716748639
1/20,3/10,10,7,7,13,19,13,1,1,1,1,19,7,1764443421996649267,1615060004462852519607,0.00109249403559,19,7,2617716960654752210332,4778694649534947152591,0.547789124988,2623010290920742158133,4778694649534947152591,0.548896818753,1764443421996649267,1615060004462852519607,0.00109249403559,2617716960654752210332,2623010290920742158133,0.997981963592,5293330265989947801,2623010290920742158133,0.00201803640813,4778694649534947152591,4845180013388557558821,0.986278040512,2623010290920742158133,4845180013388557558821,0.541364878843
1/20,3/10,11,6,6,14,19,14,1,1,1,1,14,1,0,1,0,19,6,1009615266504374884976,1615060004462852519607,0.625125545623,1009615266504374884976,1615060004462852519607,0.625125545623,0,1,0,1,1,1,0,1,0,1,1,1,1009615266504374884976,1615060004462852519607,0.625125545623
1/20,3/10,12,5,5,15,19,15,1,1,1,1,15,1,0,1,0,19,5,477019664420121871834,692168573341222508403,0.689166891986,477019664420121871834,692168573341222508403,0.689166891986,0,1,0,1,1,1,0,1,0,1,1,1,477019664420121871834,692168573341222508403,0.689166891986
1/20,3/10,13,4,4,16,19,16,1,1,1,1,16,1,0,1,0,19,4,3703451069571326957767,4845180013388557558821,0.764357786365,3703451069571326957767,4845180013388557558821,0.764357786365,0,1,0,1,1,1,0,1,0,1,1,1,3703451069571326957767,4845180013388557558821,0.764357786365
1/20,3/10,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,3961772963055066451711,4845180013388557558821,0.817673017743,3961772963055066451711,4845180013388557558821,0.817673017743,0,1,0,1,1,1,0,1,0,1,1,1,3961772963055066451711,4845180013388557558821,0.817673017743
1/20,3/10,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,4334815655959768610198,4845180013388557558821,0.894665552979,4334815655959768610198,4845180013388557558821,0.894665552979,0,1,0,1,1,1,0,1,0,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979
1/20,3/10,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/20,2/5,0,8,8,12,19,12,10,1017957649913605,1206927229990182884,0.000843429184974,12,10,0,1,0,19,17,39163863161124235,2931818573171425421308,1.3358215109e-05,39163863161124235,2931818573171425421308,1.3358215109e-05,0,1,0,1,1,1,0,1,0,2931818573171425421308,4845180013388557558821,0.605100030354,39163863161124235,4845180013388557558821,8.08305636796e-06
1/20,2/5,1,8,8,12,19,12,9,2376235332215233,215844765970021202,0.0110090014068,12,9,0,1,0,19,16,7038749941802846563,3498552074795605963893,0.00201190372226,7038749941802846563,3498552074795605963893,0.00201190372226,0,1,0,1,1,1,0,1,0,388728008310622884877,538353334820950839869,0.722068543404,7038749941802846563,4845180013388557558821,0.0014527323902
1/20,2/5,2,8,8,12,19,12,8,97555566389287341,1327883836440609610,0.073466943201,12,8,0,1,0,19,15,18950897981417795465,1945957008038580194149,0.00973860054623,18950897981417795465,1945957008038580194149,0.00973860054623,0,1,0,1,1,1,0,1,0,3891914016077160388298,4845180013388557558821,0.803254782139,37901795962835590930,4845180013388557558821,0.00782257746009
1/20,2/5,3,8,8,12,19,12,7,227464184720498083,1337640625713465238,0.170048801111,12,7,0,1,0,19,14,90191309337656735983,4151420220142538540607,0.0217254107161,90191309337656735983,4151420220142538540607,0.0217254107161,0,1,0,1,1,1,0,1,0,1383806740047512846869,1615060004462852519607,0.856814444184,90191309337656735983,4845180013388557558821,0.0186146457074
1/20,2/5,4,8,8,12,19,12,6,400879316498874951,1355587949660424455,0.295723576327,12,6,0,1,0,19,13,158443349901700728687,4355955877341366349559,0.0363739565696,158443349901700728687,4355955877341366349559,0.0363739565696,0,1,0,1,1,1,0,1,0,4355955877341366349559,4845180013388557558821,0.899028697655,52814449967233576229,1615060004462852519607,0.0327012308034
